title,year,imdbid,id,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3
Draft Day,2014,2223990,5442,2,6.8,66505.0,110,Drama,Sport,
"Drop, The",2014,1600196,5734,1,7.0,161798.0,106,Crime,Drama,Thriller
Dumb and Dumber 2,2014,2096672,8328,3,5.6,144856.0,109,Comedy,,
Dyke Hard,2014,3570168,6180,3,4.6,413.0,90,Action,Adventure,Comedy
Earth To Echo,2014,2183034,8333,1,5.7,19741.0,91,Adventure,Family,Sci-Fi
East Side Sushi,2014,2340650,6491,3,7.1,4580.0,106,Comedy,Drama,Family
Eat with Me,2014,2274604,6864,3,6.9,1417.0,95,Comedy,Drama,Romance
Edge of Tomorrow,2014,1631867,5529,1,7.9,733940.0,113,Action,Adventure,Sci-Fi
Effie Gray,2014,1605798,6476,3,6.0,6814.0,104,Biography,Drama,Romance
Ei Kiitos,2014,2808680,6054,2,5.6,600.0,97,Comedy,,
Ein Geschenk der Gotter,2014,3983072,5791,3,6.7,248.0,102,Comedy,Drama,
Ek Villain,2014,3175038,5599,2,6.6,22530.0,129,Action,Crime,Drama
El Ni&ntilde;o,2014,2093990,6158,1,6.4,6478.0,136,Action,Adventure,Crime
"El patr&oacute;n, radiograf&iacute;a de un crimen",2014,3854234,10968,1,7.3,2552.0,90,Crime,Drama,
Electricity,2014,2936470,6951,3,6.1,908.0,96,Drama,,
En duva satt p&aring; en gren och funderade p&aring; tillvaron,2014,1883180,5965,1,6.9,19578.0,101,Comedy,Drama,Fantasy
Endless Love,2014,2318092,11236,1,6.2,47515.0,104,Drama,Mystery,Romance
"Equalizer, The",2014,455944,5782,1,7.2,418210.0,132,Action,Crime,Thriller
Escobar: Paradise Lost,2014,2515030,6331,2,6.5,23319.0,120,Crime,Drama,History
Every Secret Thing,2014,1706598,6860,3,6.1,9140.0,93,Crime,Drama,Mystery
Exodus: Gods and Kings,2014,1528100,6019,2,6.0,178813.0,150,Action,Adventure,Drama
"Expendables 3, The",2014,2333784,5705,0,6.1,195693.0,126,Action,Adventure,Thriller
Extirpador de Idolatrias,2014,3010990,8689,3,6.7,29.0,86,Drama,Fantasy,Mystery
"Falling, The",2014,3294200,6499,3,5.3,7892.0,102,Drama,Mystery,Thriller
"Fault in Our Stars, The",2014,2582846,5456,3,7.7,400263.0,126,Drama,Romance,
Faults,2014,3021360,6989,3,6.7,10781.0,89,Drama,Mystery,Thriller
Feher isten,2014,2844798,6219,3,6.8,17044.0,121,Adventure,Drama,Thriller
Fields of the Dead,2014,3186838,5157,3,2.6,661.0,84,Horror,,
Fort Tilden,2014,3457734,7459,1,5.6,1613.0,98,Comedy,,
Foxcatcher,2014,1100089,5942,1,7.0,149023.0,134,Biography,Drama,History
"Frame, The",2014,2567038,7516,3,6.6,3962.0,127,Crime,Drama,Fantasy
Frank,2014,1605717,5720,1,6.9,82258.0,95,Comedy,Drama,Music
Frozen in Time,2014,4150316,5993,0,5.6,107.0,46,Adventure,Animation,Family
Fury,2014,2713180,5862,1,7.6,545157.0,134,Action,Drama,War
"Gabby Douglas Story, The",2014,3386954,7314,1,6.9,1838.0,86,Biography,Drama,Sport
Gekijouban Hakuouki: Dainishou shikon soukyou,2014,5825186,9522,0,6.7,125.0,87,Animation,,
Get On Up,2014,2473602,5721,2,6.9,26107.0,139,Biography,Drama,Music
Girlhood,2014,3655522,6198,3,7.0,10013.0,113,Drama,,
Girltrash: All Night Long,2014,1555440,7633,3,6.3,1450.0,86,Comedy,Crime,Drama
"Giver, The",2014,435651,5700,3,6.4,125414.0,97,Drama,Romance,Sci-Fi
God Help the Girl,2014,2141751,5753,3,6.4,9219.0,112,Drama,Music,Romance
God&#39;s Not Dead,2014,2528814,5337,3,4.6,44865.0,113,Adventure,Comedy,Drama
God&#39;s Pocket,2014,2920808,6178,1,6.1,12343.0,88,Crime,Drama,
Godzilla,2014,831387,5466,2,6.4,438681.0,123,Action,Adventure,Sci-Fi
Golden Era,2014,3696086,6773,2,6.4,1248.0,177,Biography,Drama,Romance
Gone Girl,2014,2267998,5801,3,8.1,1063797.0,149,Drama,Mystery,Thriller
"Good Lie, The",2014,2652092,5832,3,7.4,29971.0,110,Biography,Drama,
Good People,2014,1361318,6035,3,5.5,17234.0,90,Action,Crime,Thriller
Grace of Monaco,2014,2095649,5515,3,5.7,21153.0,103,Biography,Drama,Romance
"Grand Budapest Hotel, The",2014,2278388,5229,1,8.1,883758.0,99,Adventure,Comedy,Crime
Guardians of the Galaxy,2014,2015381,5671,3,8.0,1269964.0,121,Action,Adventure,Comedy
Gueros,2014,3499048,6258,2,7.5,5079.0,106,Comedy,Drama,
H.,2014,3666210,7764,1,5.9,547.0,93,Drama,Sci-Fi,Thriller
Haider,2014,3390572,7713,2,8.0,57807.0,160,Action,Crime,Drama
Happy Christmas,2014,2955096,5870,3,5.4,8858.0,82,Comedy,Drama,
Hard Corner: Le Film,2014,3638604,5450,1,5.7,111.0,65,Comedy,,
Heaven Is For Real,2014,1929263,8330,2,5.8,28511.0,99,Biography,Drama,Family
Hector and the Search for Happiness,2014,1626146,5701,1,6.9,50424.0,120,Adventure,Comedy,Drama
Hercules,2014,1267297,5661,2,6.0,164094.0,98,Action,Adventure,Fantasy
Highway,2014,2980794,8739,0,7.6,30369.0,133,Crime,Drama,Romance
Hits,2014,3145220,6583,3,5.8,1999.0,96,Comedy,Drama,
"Hobbit: The Battle of the Five Armies, The",2014,2310332,5994,1,7.4,570041.0,144,Adventure,Fantasy,
Hoje Eu Quero Voltar Sozinho,2014,1702014,5388,3,7.9,27600.0,96,Drama,Romance,
"Homesman, The",2014,2398231,5982,1,6.6,35612.0,122,Drama,Western,
Horrible Bosses 2,2014,2170439,8331,1,6.3,184417.0,108,Comedy,Crime,
Housebound,2014,3504048,5730,3,6.7,37495.0,107,Comedy,Horror,Mystery
"Houses October Built, The",2014,1958043,6344,0,5.2,10543.0,91,Horror,Thriller,
How old are you?,2014,3734466,11225,3,7.1,1547.0,122,Drama,,
How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,2014,3812402,6845,3,6.9,581.0,109,Crime,Drama,Family
How to Train Your Dragon 2,2014,1646971,5618,1,7.8,362941.0,102,Action,Adventure,Animation
"Hundred-Foot Journey, The",2014,2980648,5692,3,7.3,87444.0,122,Comedy,Drama,
"Hunger Games: Mockingjay - Part 1, The",2014,1951265,5931,3,6.6,501076.0,123,Action,Adventure,Sci-Fi
Hungry Hearts,2014,3344922,6672,2,6.4,5930.0,109,Drama,Romance,Thriller
I Origins,2014,2884206,6045,3,7.3,133350.0,106,Drama,Mystery,Romance
"I, Frankenstein",2014,1418377,5218,1,5.1,83811.0,92,Action,Fantasy,Sci-Fi
"Ich seh, Ich seh",2014,3086442,6459,0,6.7,59611.0,99,Horror,Mystery,Thriller
If I Stay,2014,1355630,5722,3,6.7,128096.0,107,Drama,Fantasy,Music
"Imitation Game, The",2014,2084970,5941,2,8.0,822492.0,114,Biography,Drama,Thriller
In the Courtyard,2014,2593224,6642,3,6.3,1448.0,97,Comedy,Drama,
"Inbetweeners 2, The",2014,3097204,5826,1,6.4,46412.0,96,Comedy,,
Infinitely Polar Bear,2014,1969062,6385,3,6.9,17001.0,90,Comedy,Drama,Romance
Inherent Vice,2014,1791528,5922,1,6.6,110390.0,148,Comedy,Crime,Drama
Innocence,2014,1724965,6668,3,4.5,1400.0,96,Fantasy,Horror,Mystery
Interstellar,2014,816692,5902,3,8.7,2086978.0,169,Adventure,Drama,Sci-Fi
"Interview, The",2014,2788710,6001,1,6.5,353765.0,112,Action,Adventure,Comedy
Into the Storm,2014,2106361,5679,3,5.8,71399.0,89,Action,Adventure,Drama
Into the Woods,2014,2180411,6000,3,5.9,147777.0,125,Adventure,Comedy,Drama
Into the Woods,2014,2180411,8702,3,5.9,147777.0,125,Adventure,Comedy,Drama
It Follows,2014,3235888,6518,3,6.8,267825.0,100,Horror,Mystery,Thriller
Jack Ryan: Shadow Recruit,2014,1205537,5090,1,6.2,138046.0,105,Action,Drama,Thriller
Jacky in the kingdom of women,2014,2382422,8099,3,6.1,2678.0,87,Comedy,,
Jersey Boys,2014,1742044,5649,2,6.8,36505.0,134,Biography,Drama,Music
Jimmy&#39;s Hall,2014,3110960,5678,1,6.7,6939.0,109,Biography,Drama,History
Joe,2014,2382396,5396,2,6.8,51117.0,117,Crime,Drama,Thriller
John Wick,2014,2911666,5897,1,7.4,736757.0,101,Action,Crime,Thriller
Jongens,2014,3318220,7133,1,7.4,16098.0,78,Drama,Romance,Sport
Ju-on: Owari no hajimari,2014,3572132,6885,3,5.1,1708.0,91,Horror,,
"Judge, The",2014,1872194,5838,2,7.4,201021.0,141,Crime,Drama,Mystery
Kingsman: The Secret Service,2014,2802144,6108,3,7.7,714041.0,129,Action,Adventure,Comedy
Kraftidioten,2014,2675914,5900,1,7.1,29084.0,116,Action,Comedy,Crime
"Kumiko, the Treasure Hunter",2014,3263614,6348,3,6.6,12384.0,105,Drama,,
La belle et la bete,2014,2316801,7575,3,6.4,22377.0,112,Drama,Family,Fantasy
La cr&egrave;me de la cr&egrave;me,2014,2536428,5408,3,5.8,1495.0,90,Comedy,Drama,
La isla minima,2014,3253930,6370,2,7.2,36343.0,105,Crime,Mystery,Thriller
Laggies,2014,2034031,5831,3,6.4,45741.0,99,Comedy,Drama,Romance
Land Ho!,2014,3283556,7007,3,6.0,2684.0,95,Adventure,Comedy,
"Last Five Years, The",2014,2474024,6252,1,5.8,10730.0,94,Comedy,Drama,Musical
Last Shift,2014,2965466,7885,3,5.8,23452.0,88,Horror,Mystery,
"Last: Naruto the Movie, The",2014,3717532,8119,2,7.6,17568.0,112,Action,Adventure,Animation
Le Paradis,2014,3971202,5848,0,6.3,146.0,68,\N,,
Learning to Drive,2014,3062976,6373,3,6.4,8201.0,90,Comedy,Drama,Romance
"Legend of Hercules, The",2014,1043726,5068,2,4.2,56128.0,99,Action,Adventure,Fantasy
"Lego Movie, The",2014,1490017,5132,3,7.7,387422.0,100,Action,Adventure,Animation
Let Us Prey,2014,3148348,6534,3,5.8,10725.0,92,Horror,Thriller,
Let&#39;s Be Cops,2014,1924435,5702,0,6.4,139773.0,104,Action,Comedy,Crime
Leviathan,2014,2802154,5978,3,7.6,56802.0,140,Crime,Drama,
Lies I Told My Little Sister,2014,2287861,5353,3,7.6,102.0,98,Comedy,Drama,
Life Of Riley,2014,2751390,5689,2,6.0,1366.0,108,Comedy,Drama,Romance
Life Partners,2014,2870808,6740,3,6.2,9218.0,93,Comedy,Drama,Romance
"Like Sunday, Like Rain",2014,3104818,6724,3,6.9,5046.0,104,Drama,Music,
Lizzie Borden Took An Ax,2014,3118958,5175,3,5.8,5634.0,87,Biography,Crime,Drama
"Lookalike, The",2014,2497980,7849,3,5.3,2919.0,100,Crime,Thriller,
Love &amp; Mercy,2014,903657,6305,2,7.4,42516.0,121,Biography,Drama,Music
Love Is Strange,2014,2639344,6195,2,6.7,13282.0,94,Drama,Romance,
"Love, Rosie",2014,1638002,6188,3,7.1,155046.0,102,Comedy,Romance,
Lucy,2014,2872732,5650,3,6.4,532821.0,89,Action,Sci-Fi,Thriller
Lugen,2014,2618500,5765,3,5.1,178.0,106,Comedy,Drama,
Lust for Love,2014,2106529,6524,3,5.6,1588.0,85,Comedy,Romance,
Magic in the Moonlight,2014,2870756,5947,3,6.5,70761.0,97,Comedy,Drama,Romance
Magical Girl,2014,3089326,6143,3,7.2,7466.0,127,Drama,Thriller,
Maleficent,2014,1587310,5510,3,6.9,399310.0,97,Action,Adventure,Drama
Mange tes morts,2014,3720802,5847,0,6.3,519.0,94,Drama,Thriller,
Maps to the Stars,2014,2172584,5764,3,6.2,42796.0,111,Comedy,Drama,Mystery
Margarita with a Straw,2014,2929690,7537,3,7.2,4098.0,100,Drama,,
Mass Extinction: Life at the Brink,2014,4264406,10056,0,7.8,60.0,46,Documentary,,
"Maze Runner, The",2014,1790864,5755,1,6.8,506155.0,113,Action,Mystery,Sci-Fi
Meet the Mormons,2014,4003774,10970,3,6.4,2045.0,78,Documentary,,
Mega Shark vs. Mecha Shark,2014,3152098,5418,3,2.6,3441.0,85,Action,Adventure,Comedy
Mercenaries,2014,3598222,6551,3,3.7,2742.0,89,Action,Adventure,
Million Dollar Arm,2014,1647668,5387,1,7.0,47774.0,124,Biography,Drama,Sport
Miss Meadows,2014,3128900,6600,3,5.8,9988.0,88,Comedy,Crime,Drama
Mommy,2014,3612616,6007,3,8.0,61630.0,139,Drama,,
Moms&#39; Night Out,2014,3014666,5737,3,5.3,14469.0,98,Comedy,,
"Monuments Men, The",2014,2177771,5144,0,6.1,140673.0,118,Comedy,Drama,History
Moomins on the Riviera,2014,2371399,10162,3,6.0,1484.0,80,Animation,Comedy,Family
Mr. Peabody and Sherman,2014,864835,5221,1,6.8,77518.0,92,Adventure,Animation,Comedy
Mr. Turner,2014,2473794,6009,1,6.8,27128.0,150,Biography,Drama,History
Muppets Most Wanted,2014,2281587,5482,1,6.4,36944.0,107,Adventure,Comedy,Crime
My Father Must Die,2014,3368814,6179,3,5.5,1178.0,85,Crime,Mystery,Thriller
My Little Pony: Equestria Girls - Rainbow Rocks,2014,3529198,5810,3,7.0,3576.0,75,Adventure,Animation,Comedy
My Old Lady,2014,2908856,6266,3,6.4,10005.0,107,Comedy,Drama,Romance
Nar dyrene drommer,2014,2818178,7431,1,5.8,4037.0,84,Drama,Fantasy,Horror
Near Death Experience,2014,3800012,6208,0,5.9,367.0,87,Comedy,Drama,
Need for Speed,2014,2369135,5693,1,6.4,178217.0,132,Action,Crime,Thriller
Neighbors,2014,2004420,5487,3,6.3,328751.0,97,Comedy,,
Night at the Museum: Secret of the Tomb,2014,2692250,8236,1,6.2,135077.0,98,Adventure,Comedy,Family
Nightcrawler,2014,2872718,5887,3,7.8,602484.0,117,Crime,Drama,Thriller
No Good Deed,2014,2011159,5813,3,5.6,21976.0,84,Crime,Drama,Horror
Noah,2014,1959490,5348,3,5.8,266618.0,138,Action,Adventure,Drama
Non-Stop,2014,2024469,5217,3,6.9,276230.0,106,Action,Mystery,Thriller
"Normal Heart, The",2014,1684226,6124,1,7.9,37720.0,132,Biography,Drama,History
Not Cool,2014,3569356,6747,3,3.5,5943.0,93,Comedy,Drama,Romance
"November Man, The",2014,2402157,5729,1,6.3,70470.0,108,Action,Adventure,Crime
"Nut Job, The",2014,1821658,10255,3,5.7,30148.0,85,Adventure,Animation,Comedy
Obvious Child,2014,2910274,5590,3,6.7,26306.0,84,Comedy,Drama,Romance
Ocho apellidos vascos,2014,2955316,6268,1,6.5,18473.0,98,Comedy,Romance,
Oculus,2014,2388715,5416,3,6.5,139376.0,104,Horror,Mystery,Thriller
Omoide no Mani (When Marnie Was There),2014,3398268,6304,3,7.6,47575.0,103,Animation,Drama,Family
"One I Love, The",2014,2756032,5724,3,7.0,43400.0,91,Comedy,Drama,Fantasy
"Other Woman, The",2014,2203939,5423,3,6.0,149763.0,109,Comedy,Romance,
Ouija,2014,1204977,5981,3,4.5,56836.0,89,Horror,Mystery,Thriller
Our RoboCop Remake,2014,3528906,5307,3,6.4,501.0,108,Action,Comedy,Crime
Out in the Night,2014,3717242,8561,3,7.2,109.0,75,Biography,Crime,Documentary
Out of the Dark,2014,2872724,7594,3,4.8,4584.0,92,Horror,Mystery,Thriller
Outcast,2014,1552224,6416,3,4.6,14272.0,99,Action,Adventure,Thriller
PK,2014,2338151,9659,2,8.1,200810.0,153,Comedy,Drama,Sci-Fi
"Pa Boys, The",2014,3515892,5214,2,6.9,89.0,93,Drama,Music,
Paddington,2014,1109624,5997,3,7.3,133061.0,95,Adventure,Comedy,Family
Pane e burlesque,2014,3284618,6247,3,5.1,214.0,86,Comedy,,
Paper Planes,2014,3328716,6501,1,6.2,4745.0,96,Drama,Family,
Parallels,2014,3479316,6139,3,6.0,15039.0,83,Action,Sci-Fi,
Paranormal Activity: The Marked Ones,2014,2473682,5219,2,5.0,45366.0,84,Horror,Mystery,
Penguins of Madagascar,2014,1911658,5950,0,6.6,101673.0,92,Action,Adventure,Animation
Perfect Sisters,2014,2027231,7692,3,5.6,7091.0,96,Crime,Drama,Thriller
Phoenix,2014,2764784,5940,3,7.3,20615.0,98,Drama,History,Music
Planes: Fire &amp; Rescue,2014,2980706,5674,1,5.9,19758.0,83,Adventure,Animation,Comedy
Pompeii,2014,1921064,5196,3,5.5,116426.0,105,Action,Adventure,Drama
Praia do Futuro,2014,2199543,5488,1,6.3,3299.0,106,Drama,Romance,
Predestination,2014,2397535,6172,3,7.4,303815.0,97,Action,Drama,Sci-Fi
Pride,2014,3169706,5756,3,7.8,61453.0,119,Biography,Comedy,Drama
Primero De Enero,2014,3263732,6958,3,6.1,51.0,85,Drama,Family,
Project Almanac,2014,2436386,6103,3,6.3,84099.0,106,Drama,Mystery,Sci-Fi
"Purge: Anarchy, The",2014,2975578,5642,3,6.4,161920.0,103,Action,Horror,Sci-Fi
Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,2014,2800240,5680,3,7.0,45339.0,97,Comedy,,
Queen,2014,3322420,5280,3,8.1,68245.0,146,Adventure,Comedy,Drama
"Quiet Hour, The",2014,2645188,6831,3,4.6,1573.0,85,Drama,Sci-Fi,Thriller
"Quiet Roar, The",2014,2835536,5719,3,5.4,223.0,77,Drama,,
Ragamuffin,2014,2412568,5553,2,6.7,1247.0,137,Biography,Drama,Music
Relatos salvajes,2014,3011894,6256,3,8.1,215531.0,122,Comedy,Drama,Thriller
Respire,2014,3365778,7275,3,7.0,7831.0,91,Drama,,
"Rico, Oskar und die Tieferschatten",2014,1679276,5837,1,6.9,601.0,97,Adventure,Comedy,Crime
Ride Along,2014,1408253,5104,0,6.1,122582.0,99,Action,Comedy,Crime
Rio 2,2014,2357291,5340,3,6.3,100145.0,101,Adventure,Animation,Comedy
"Riot Club, The",2014,2717860,5766,1,6.0,24083.0,107,Drama,Thriller,
River of Fundament,2014,3529612,6813,3,6.3,330.0,319,Drama,Music,
Robocop,2014,1234721,5164,2,6.1,239311.0,117,Action,Crime,Sci-Fi
Robot Overlords,2014,2145829,10412,1,4.6,7672.0,90,Action,Adventure,Sci-Fi
Rosewater,2014,2752688,6545,1,6.6,10960.0,103,Biography,Drama,
"Rover, The",2014,2345737,5559,0,6.4,51051.0,103,Action,Crime,Drama
Sabotage,2014,1742334,5625,3,5.7,66160.0,109,Action,Crime,Drama
Sadilishteto,2014,2199436,7066,1,7.2,1010.0,107,Drama,,
Saint Seiya: Legend of Sanctuary,2014,2231489,5749,2,5.4,4684.0,93,Action,Animation,Fantasy
"Salvation, The",2014,2720680,5874,1,6.7,43080.0,92,Action,Drama,Thriller
"Scribbler, The",2014,2396721,6220,3,5.3,5142.0,88,Mystery,Sci-Fi,Thriller
Search Party,2014,2758904,7898,2,5.6,8268.0,93,Adventure,Comedy,
Selma,2014,1020072,5959,3,7.5,95361.0,128,Biography,Drama,History
Seventh Son,2014,1121096,6191,3,5.5,80311.0,102,Action,Adventure,Fantasy
Sex Ed,2014,2751310,8957,3,5.6,5667.0,92,Comedy,Romance,
Sharknado 2: The Second One,2014,3062074,7776,3,4.0,20485.0,95,Action,Adventure,Comedy
She&#39;s Funny That Way,2014,1767372,6413,3,6.1,28795.0,93,Comedy,Drama,
Sin City: A Dame to Kill For,2014,458481,5717,1,6.5,170167.0,102,Action,Crime,Thriller
"Single Moms Club, The",2014,2465140,5953,3,5.5,6966.0,111,Comedy,Drama,
"Skeleton Twins, The",2014,1571249,5535,3,6.8,44756.0,93,Comedy,Drama,Romance
Someone Marry Barry,2014,1978532,6207,2,5.8,8288.0,87,Comedy,,
"Something, Anything",2014,2461126,5516,3,6.5,438.0,88,Drama,Romance,
Song of the Sea,2014,1865505,6182,3,8.0,62925.0,93,Adventure,Animation,Drama
Sora no Otoshimono Final: Eternal My Master,2014,3438514,7937,1,6.1,338.0,50,Animation,Comedy,Fantasy
Spring,2014,3395184,6690,0,6.7,31271.0,109,Horror,Romance,Sci-Fi
St. Vincent,2014,2170593,6010,3,7.2,108367.0,102,Comedy,Drama,
Starving in Suburbia,2014,3257692,5468,3,6.1,1400.0,84,Biography,Drama,
Step Up All In,2014,2626350,6421,2,5.9,35995.0,112,Drama,Music,Romance
Still Alice,2014,3316960,6066,3,7.5,143216.0,101,Drama,,
Still the Water,2014,3230162,6906,3,6.7,3060.0,121,Drama,Romance,
Stretch,2014,2494280,6765,1,6.5,31928.0,94,Comedy,Crime,
Suite francaise,2014,900387,6196,3,7.0,28472.0,107,Drama,Romance,Thriller
Taken 3,2014,2446042,9415,1,6.0,203660.0,108,Action,Adventure,Crime
"Taking of Deborah Logan, The",2014,3387648,6527,3,6.0,39837.0,90,Horror,Mystery,Thriller
Tammy,2014,2103254,5608,3,4.9,54760.0,97,Comedy,Romance,
Teenage Mutant Ninja Turtles,2014,1291150,5687,3,5.8,219679.0,101,Action,Adventure,Comedy
"Tempest, The",2014,3840898,9506,3,8.2,339.0,169,Comedy,Drama,
That Awkward Moment,2014,1800246,5236,3,6.1,107308.0,94,Comedy,Romance,
Thegidi,2014,3565264,6263,2,7.6,3044.0,126,Crime,Mystery,Thriller
"Theory of Everything, The",2014,2980516,5970,3,7.7,480859.0,123,Biography,Drama,Romance
They Came Together,2014,2398249,6034,3,5.6,24442.0,83,Comedy,Romance,
This Is Where I Leave You,2014,1371150,5977,2,6.6,89042.0,103,Comedy,Drama,
Top Five,2014,2784678,6026,3,6.4,27530.0,102,Comedy,Romance,
"Town That Dreaded Sundown, The",2014,2561546,8162,3,5.6,16658.0,86,Horror,Mystery,Thriller
Transcendence,2014,2209764,5405,1,6.2,238456.0,119,Action,Drama,Sci-Fi
Transformers: Age of Extinction,2014,2109248,5598,3,5.6,330937.0,165,Action,Adventure,Sci-Fi
Trash,2014,1921149,7777,1,7.1,22814.0,114,Adventure,Crime,Drama
Treehouse,2014,1791681,6061,3,3.8,2492.0,100,Horror,Mystery,Thriller
Tu Dors Nicole,2014,3483194,6509,3,6.9,2272.0,93,Comedy,Drama,
Turist,2014,3630276,5936,3,7.2,66000.0,120.0,Comedy,Drama,
Tusk,2014,3099498,10954,0,5.3,62901.0,102,Comedy,Horror,
"Two Days, One NIght",2014,2737050,6053,3,7.3,50469.0,95,Drama,,
"Two Faces of January, The",2014,1976000,5495,3,6.2,33540.0,96,Crime,Mystery,Romance
Two Night Stand,2014,2140619,5807,3,6.3,73742.0,86,Comedy,Romance,
Unbroken,2014,1809398,6013,0,7.2,182178.0,137,Action,Biography,Drama
Under the Skin,2014,1441395,5397,0,6.3,157487.0,108,Drama,Horror,Mystery
Une nouvelle amie,2014,3184934,6147,2,6.5,9105.0,108,Comedy,Drama,Romance
Unfriended,2014,3713166,6504,3,5.6,81223.0,83,Horror,Mystery,Thriller
Unutursam F&#305;s&#305;lda,2014,4114744,5924,2,7.5,14099.0,118,Drama,Music,Romance
Vampire Academy,2014,1686821,5135,3,5.4,56717.0,104,Action,Comedy,Drama
Ventos de Agosto,2014,3904770,7578,3,6.3,616.0,77,Drama,,
Verden venter,2014,4800178,7226,3,7.5,26.0,112,Comedy,Drama,
Veronica Mars,2014,2771372,5282,3,6.7,54596.0,107,Crime,Drama,Mystery
Viharsarok,2014,2474310,8531,1,6.8,4646.0,105,Drama,Romance,Sport
Walk of Shame,2014,2463288,5465,3,6.0,56996.0,95,Comedy,,
Welcome to Me,2014,2788716,6225,3,5.9,19591.0,87,Comedy,Drama,
What We Did on Our Holiday,2014,2725962,8361,3,6.9,24526.0,95,Comedy,Drama,
What We Do in the Shadows,2014,3416742,5597,1,7.6,199629.0,86,Comedy,Horror,
When the Game Stands Tall,2014,2247476,5709,1,6.6,16865.0,115,Biography,Drama,Family
While We&#39;re Young,2014,1791682,6673,3,6.3,53458.0,97,Comedy,Drama,Mystery
Whiplash,2014,2582802,5818,1,8.5,983281.0,106,Drama,Music,
White Bird in a Blizzard,2014,2238050,6025,3,6.4,29957.0,91,Drama,Mystery,Thriller
Who Am I - Kein System ist sicher,2014,3042408,5836,2,7.4,62348.0,102,Crime,Drama,Mystery
Wild,2014,2305051,5971,3,7.1,138442.0,115,Adventure,Biography,Drama
Winter&#39;s Tale,2014,1837709,5220,3,6.1,56633.0,118,Drama,Fantasy,Mystery
Wir sind die Neuen,2014,3777462,5619,3,6.6,1691.0,91,Comedy,,
Wish I Was Here,2014,2870708,5811,3,6.6,39062.0,106,Comedy,Drama,
"Woman in Black 2: Angel of Death, The",2014,2339741,6368,3,4.8,29523.0,98,Drama,Horror,Thriller
Women Aren&#39;t Funny,2014,3992752,5726,3,5.5,563.0,79,Comedy,Documentary,
Wyrmwood: Road of the Dead,2014,2535470,6528,3,6.2,18324.0,98,Action,Comedy,Horror
X-Men: Days of Future Past,2014,1877832,5499,1,7.9,743650.0,132,Action,Adventure,Sci-Fi
You&#39;re Not You,2014,1198156,6037,3,7.3,26773.0,102,Drama,,
Young Ones,2014,2693664,7254,1,5.8,10334.0,100,Action,Drama,Romance
Yves Saint Laurent,2014,2707858,5421,2,6.2,13000.0,106,Biography,Drama,
Zero Motivation,2014,3576084,6050,3,7.2,4506.0,97,Comedy,Drama,
Zombeavers,2014,2784512,6091,3,4.8,20433.0,77,Comedy,Horror,
"33, The",2015,2006295,7378,3,6.9,39687.0,127,Biography,Drama,History
"3Tails Movie: A Mermaid Adventure, The",2015,3391348,7672,3,3.1,207.0,61,Family,,
45 Years,2015,3544082,7072,3,7.1,35057.0,95,Drama,Romance,
600 millas [600 Miles],2015,3685622,7305,0,5.5,2484.0,85,Drama,Thriller,
7 Letters,2015,4691166,6775,3,6.9,187.0,116,Drama,,
A Country Called Home,2015,3953626,6895,3,5.9,1227.0,90,Drama,,
A German Youth,2015,3431798,9251,0,7.0,547.0,93,Documentary,History,
A Little Chaos,2015,2639254,6271,3,6.5,25311.0,117,Drama,Romance,
